order_id,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,cost_price,sale_price,quantity,discount_percent,year,month,cost,sales,profit
3316,2022-12-30,Standard Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Binders,OFF-BI-10001900,10,10,3,5,2022,12,30,28.5,-1.5
3317,2023-08-27,Second Class,Corporate,United States,Round Rock,Texas,Central,Furniture,Furnishings,FUR-FU-10001468,280,340,5,3,2023,8,1400,1649.0,249.0
3318,2023-07-28,Standard Class,Consumer,United States,Redlands,California,West,Office Supplies,Art,OFF-AR-10004648,140,180,9,2,2023,7,1260,1587.6,327.5999999999999
3319,2022-07-05,Standard Class,Consumer,United States,Redlands,California,West,Office Supplies,Labels,OFF-LA-10003190,10,10,3,3,2022,7,30,29.099999999999998,-0.9000000000000021
3320,2023-01-22,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Appliances,OFF-AP-10004868,40,40,7,2,2023,1,280,274.4,-5.600000000000023
3321,2022-03-27,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004287,600,660,3,4,2022,3,1800,1900.8,100.79999999999995
3322,2022-03-07,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,OFF-PA-10002689,30,30,5,5,2022,3,150,142.5,-7.5
3323,2023-08-10,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,OFF-AP-10002892,60,70,3,2,2023,8,180,205.79999999999998,25.799999999999983
3324,2022-02-02,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10002253,110,130,3,2,2022,2,330,382.2,52.19999999999999
3325,2023-04-04,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10001359,790,900,5,5,2023,4,3950,4275.0,325.0
3326,2022-04-12,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10001267,0,0,1,4,2022,4,0,0.0,0.0
3327,2023-05-02,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10003582,60,70,3,4,2023,5,180,201.6,21.599999999999994
3328,2023-09-17,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10003724,20,20,5,3,2023,9,100,97.0,-3.0
3329,2023-12-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10001033,240,260,8,4,2023,12,1920,1996.8,76.79999999999995
3330,2022-01-19,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10003505,130,150,2,2,2022,1,260,294.0,34.0
3331,2022-12-20,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10004959,210,240,3,3,2022,12,630,698.4,68.39999999999998
3332,2023-11-24,Standard Class,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,TEC-AC-10000474,210,230,3,3,2023,11,630,669.3,39.299999999999955
3333,2022-04-16,Standard Class,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10003095,40,50,3,4,2022,4,120,144.0,24.0
3334,2023-06-28,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002963,0,0,1,3,2023,6,0,0.0,0.0
3335,2023-07-11,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Art,OFF-AR-10000203,20,20,4,5,2023,7,80,76.0,-4.0
3336,2023-06-26,First Class,Consumer,United States,Oakland,California,West,Technology,Phones,TEC-PH-10004667,370,430,4,4,2023,6,1480,1651.2,171.20000000000005
3337,2022-01-30,First Class,Consumer,United States,Oakland,California,West,Furniture,Furnishings,FUR-FU-10000193,110,130,4,2,2022,1,440,509.59999999999997,69.59999999999997
3338,2022-12-03,First Class,Consumer,United States,Oakland,California,West,Furniture,Tables,FUR-TA-10001539,490,570,3,4,2022,12,1470,1641.6,171.5999999999999
3339,2023-11-13,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Binders,OFF-BI-10000962,100,120,9,5,2023,11,900,1026.0,126.0
3340,2023-06-13,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Appliances,OFF-AP-10002867,180,200,3,2,2023,6,540,588.0,48.0
3341,2023-12-16,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Labels,OFF-LA-10001158,40,50,5,5,2023,12,200,237.5,37.5
3342,2023-03-03,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,OFF-PA-10000675,110,120,3,3,2023,3,330,349.2,19.19999999999999
3343,2022-08-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Furniture,Tables,FUR-TA-10001307,200,240,1,3,2022,8,200,232.79999999999998,32.79999999999998
3344,2023-01-02,Second Class,Consumer,United States,Quincy,Massachusetts,East,Technology,Phones,TEC-PH-10000011,50,60,3,5,2023,1,150,171.0,21.0
3345,2022-03-19,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,OFF-PA-10002666,70,80,9,5,2022,3,630,684.0,54.0
3346,2023-07-31,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Fasteners,OFF-FA-10000735,10,10,4,3,2023,7,40,38.8,-1.2000000000000028
3347,2023-08-06,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Binders,OFF-BI-10000174,20,30,5,2,2023,8,100,147.0,47.0
3348,2022-02-03,Standard Class,Corporate,United States,Yucaipa,California,West,Office Supplies,Art,OFF-AR-10003156,40,50,5,2,2022,2,200,245.0,45.0
3349,2022-10-06,First Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10000474,20,20,5,5,2022,10,100,95.0,-5.0
3350,2023-01-31,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10003712,20,20,4,2,2023,1,80,78.4,-1.5999999999999943
3351,2023-02-28,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10003280,80,90,3,4,2023,2,240,259.2,19.19999999999999
3352,2022-11-06,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Bookcases,FUR-BO-10002916,380,440,3,3,2022,11,1140,1280.3999999999999,140.39999999999986
3353,2023-11-11,Standard Class,Corporate,United States,San Diego,California,West,Technology,Phones,TEC-PH-10002726,70,80,2,2,2023,11,140,156.8,16.80000000000001
3354,2023-04-15,Standard Class,Corporate,United States,Bristol,Connecticut,East,Technology,Phones,TEC-PH-10000895,320,360,2,4,2023,4,640,691.1999999999999,51.19999999999993
3355,2022-08-21,Standard Class,Corporate,United States,Bristol,Connecticut,East,Furniture,Tables,FUR-TA-10004152,60,70,1,4,2022,8,60,67.2,7.200000000000003
3356,2023-07-28,Standard Class,Corporate,United States,Bristol,Connecticut,East,Office Supplies,Binders,OFF-BI-10003694,20,20,2,3,2023,7,40,38.8,-1.2000000000000028
3357,2022-02-14,Standard Class,Corporate,United States,Bristol,Connecticut,East,Office Supplies,Binders,OFF-BI-10002160,0,0,1,3,2022,2,0,0.0,0.0
3358,2022-05-30,Standard Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10001685,70,70,9,2,2022,5,630,617.4,-12.600000000000023
3359,2023-10-16,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10000773,0,0,2,4,2023,10,0,0.0,0.0
3360,2023-12-02,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,TEC-AC-10004510,30,30,2,5,2023,12,60,57.0,-3.0
3361,2022-07-03,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,OFF-PA-10004569,20,30,4,3,2022,7,80,116.39999999999999,36.39999999999999
3362,2022-04-30,Second Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10000672,40,40,3,5,2022,4,120,114.0,-6.0
3363,2023-04-13,Standard Class,Home Office,United States,Revere,Massachusetts,East,Office Supplies,Paper,OFF-PA-10004451,20,20,3,4,2023,4,60,57.599999999999994,-2.4000000000000057
3364,2023-10-09,Standard Class,Home Office,United States,Revere,Massachusetts,East,Office Supplies,Binders,OFF-BI-10004738,40,40,2,2,2023,10,80,78.4,-1.5999999999999943
3365,2022-10-18,Second Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,FUR-FU-10001940,10,10,3,3,2022,10,30,29.099999999999998,-0.9000000000000021
3366,2023-04-18,First Class,Consumer,United States,Mission Viejo,California,West,Furniture,Bookcases,FUR-BO-10003966,230,290,2,4,2023,4,460,556.8,96.79999999999995
3367,2023-10-09,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10003072,10,10,2,3,2023,10,20,19.4,-0.6000000000000014
3368,2022-03-01,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10002245,10,10,3,4,2022,3,30,28.799999999999997,-1.2000000000000028
3369,2023-11-10,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Furniture,Bookcases,FUR-BO-10002598,110,140,2,4,2023,11,220,268.8,48.80000000000001
3370,2022-01-03,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,OFF-BI-10002225,60,70,4,3,2022,1,240,271.59999999999997,31.599999999999966
3371,2023-12-13,Same Day,Consumer,United States,Norman,Oklahoma,Central,Technology,Accessories,TEC-AC-10003832,1070,1290,5,4,2023,12,5350,6192.0,842.0
3372,2022-02-27,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10000822,20,30,6,4,2022,2,120,172.79999999999998,52.79999999999998
3373,2023-08-26,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,OFF-AP-10001242,130,160,2,4,2023,8,260,307.2,47.19999999999999
3374,2023-10-26,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Furnishings,FUR-FU-10002445,20,30,3,5,2023,10,60,85.5,25.5
3375,2022-10-21,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,FUR-CH-10002372,290,360,5,2,2022,10,1450,1764.0,314.0
3376,2023-09-05,Standard Class,Consumer,United States,Hempstead,New York,East,Technology,Phones,TEC-PH-10000376,40,40,4,5,2023,9,160,152.0,-8.0
3377,2022-06-29,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,FUR-CH-10002965,290,360,2,5,2022,6,580,684.0,104.0
3378,2022-12-05,First Class,Corporate,United States,Conroe,Texas,Central,Office Supplies,Storage,OFF-ST-10004950,90,110,9,2,2022,12,810,970.1999999999999,160.19999999999993
3379,2023-08-08,Standard Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003166,10,10,6,3,2023,8,60,58.199999999999996,-1.8000000000000043
3380,2023-10-17,Standard Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10004610,10,10,3,5,2023,10,30,28.5,-1.5
3381,2022-02-28,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10000320,20,20,9,3,2022,2,180,174.6,-5.400000000000006
3382,2023-12-25,First Class,Corporate,United States,Tampa,Florida,South,Office Supplies,Envelopes,OFF-EN-10004030,0,0,1,5,2023,12,0,0.0,0.0
3383,2022-05-21,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10004147,20,20,3,4,2022,5,60,57.599999999999994,-2.4000000000000057
3384,2022-04-09,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10003535,350,380,7,4,2022,4,2450,2553.6,103.59999999999991
3385,2023-12-12,Second Class,Consumer,United States,New York City,New York,East,Technology,Phones,TEC-PH-10004586,1530,1800,5,2,2023,12,7650,8820.0,1170.0
3386,2023-05-30,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Storage,OFF-ST-10003208,520,580,4,3,2023,5,2080,2250.4,170.4000000000001
3387,2023-06-05,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Fasteners,OFF-FA-10003112,20,20,3,4,2023,6,60,57.599999999999994,-2.4000000000000057
3388,2022-02-13,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Technology,Phones,TEC-PH-10004447,180,220,2,3,2022,2,360,426.8,66.80000000000001
3389,2023-10-06,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Binders,OFF-BI-10002854,40,50,6,2,2023,10,240,294.0,54.0
3390,2022-11-30,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Furniture,Tables,FUR-TA-10001039,140,150,3,5,2022,11,420,427.5,7.5
3391,2022-01-24,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10004239,10,10,2,2,2022,1,20,19.6,-0.3999999999999986
3392,2023-06-21,Standard Class,Home Office,United States,Seattle,Washington,West,Technology,Phones,TEC-PH-10001530,900,1090,4,5,2023,6,3600,4142.0,542.0
3393,2023-07-05,Standard Class,Home Office,United States,Seattle,Washington,West,Technology,Phones,TEC-PH-10000038,200,220,2,3,2023,7,400,426.8,26.80000000000001
3394,2023-04-20,First Class,Consumer,United States,Pasadena,Texas,Central,Office Supplies,Binders,OFF-BI-10001765,10,10,1,5,2023,4,10,9.5,-0.5
3395,2022-08-24,Same Day,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000380,40,40,6,4,2022,8,240,230.39999999999998,-9.600000000000023
3396,2022-11-20,Standard Class,Home Office,United States,Indianapolis,Indiana,Central,Office Supplies,Storage,OFF-ST-10001128,390,440,4,2,2022,11,1560,1724.8,164.79999999999995
3397,2023-01-21,Standard Class,Home Office,United States,Indianapolis,Indiana,Central,Office Supplies,Binders,OFF-BI-10003656,150,170,1,5,2023,1,150,161.5,11.5
3398,2023-09-14,Standard Class,Home Office,United States,Indianapolis,Indiana,Central,Office Supplies,Paper,OFF-PA-10003441,20,30,4,3,2023,9,80,116.39999999999999,36.39999999999999
3399,2022-11-29,Standard Class,Corporate,United States,Richmond,Kentucky,South,Technology,Phones,TEC-PH-10002923,30,40,1,5,2022,11,30,38.0,8.0
3400,2022-01-24,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Paper,OFF-PA-10004359,560,630,6,2,2022,1,3360,3704.4,344.4000000000001
3401,2022-06-05,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Storage,OFF-ST-10001511,180,190,3,2,2022,6,540,558.6,18.600000000000023
3402,2023-03-30,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Art,OFF-AR-10002833,10,10,3,3,2023,3,30,29.099999999999998,-0.9000000000000021
3403,2023-04-17,First Class,Corporate,United States,Tinley Park,Illinois,Central,Furniture,Furnishings,FUR-FU-10001940,20,20,7,5,2023,4,140,133.0,-7.0
3404,2023-05-28,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,FUR-FU-10003919,70,70,4,2,2023,5,280,274.4,-5.600000000000023
3405,2023-11-04,Same Day,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10003479,70,80,2,4,2023,11,140,153.6,13.599999999999994
3406,2022-10-25,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Chairs,FUR-CH-10002965,230,280,2,4,2022,10,460,537.6,77.60000000000002
3407,2022-11-06,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Chairs,FUR-CH-10002965,250,280,2,2,2022,11,500,548.8,48.799999999999955
3408,2022-02-25,Standard Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10000145,10,10,8,3,2022,2,80,77.6,-2.4000000000000057
3409,2023-02-08,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Furnishings,FUR-FU-10002191,20,20,4,5,2023,2,80,76.0,-4.0
3410,2023-09-28,Standard Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,OFF-PA-10004451,10,10,2,3,2023,9,20,19.4,-0.6000000000000014
3411,2022-08-03,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10001471,60,70,9,4,2022,8,540,604.8,64.79999999999995
3412,2022-10-20,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10003656,250,270,2,5,2022,10,500,513.0,13.0
3413,2022-02-08,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,OFF-AR-10000940,10,10,4,2,2022,2,40,39.2,-0.7999999999999972
3414,2023-05-09,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10002319,80,80,2,4,2023,5,160,153.6,-6.400000000000006
3415,2022-04-28,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10000977,50,50,2,2,2022,4,100,98.0,-2.0
3416,2022-10-31,Same Day,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Fasteners,OFF-FA-10002676,0,0,1,3,2022,10,0,0.0,0.0
3417,2023-10-01,Same Day,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Binders,OFF-BI-10004970,10,10,2,4,2023,10,20,19.2,-0.8000000000000007
3418,2023-04-05,Standard Class,Home Office,United States,Aurora,Colorado,West,Office Supplies,Appliances,OFF-AP-10003971,40,40,5,3,2023,4,200,194.0,-6.0
3419,2023-01-15,Standard Class,Home Office,United States,Aurora,Colorado,West,Office Supplies,Supplies,OFF-SU-10001574,10,10,2,4,2023,1,20,19.2,-0.8000000000000007
3420,2022-11-13,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10000665,250,270,2,3,2022,11,500,523.8,23.799999999999955
3421,2023-07-21,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10000891,240,260,2,4,2023,7,480,499.2,19.19999999999999
3422,2022-10-02,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10003790,160,180,8,4,2022,10,1280,1382.3999999999999,102.39999999999986
3423,2023-01-02,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10002217,110,130,7,4,2023,1,770,873.6,103.60000000000002
3424,2023-07-04,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002215,20,20,4,5,2023,7,80,76.0,-4.0
3425,2023-05-09,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Machines,TEC-MA-10001972,520,560,2,4,2023,5,1040,1075.2,35.200000000000045
3426,2023-08-28,Standard Class,Home Office,United States,Dubuque,Iowa,Central,Office Supplies,Binders,OFF-BI-10001525,20,20,4,3,2023,8,80,77.6,-2.4000000000000057
3427,2023-10-17,Standard Class,Home Office,United States,Dubuque,Iowa,Central,Furniture,Chairs,FUR-CH-10000988,1130,1410,10,4,2023,10,11300,13536.0,2236.0
3428,2022-01-23,Second Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Paper,OFF-PA-10000174,30,30,4,5,2022,1,120,114.0,-6.0
3429,2023-05-07,Second Class,Home Office,United States,Lancaster,Ohio,East,Furniture,Tables,FUR-TA-10002041,180,220,2,4,2023,5,360,422.4,62.39999999999998
